Yr,Mo,Date,Product,RequestorTeams,ActivityHead,GLHead,PRType,TotalAmount,RequestCount
2017,10,2017-10-01,Srilanka,CHAMPIONS,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,7700.0,2
2017,10,2017-10-01,Supercran,GLADIATORS,Folders,Folders - S&D,Marketing,67210.0,4
2017,10,2017-10-01,Telsarta,HUMAN RESOURCE,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,281250.0,3
2017,10,2017-10-01,Telsarta,LEGENDS,Doctors Printing,Prescription Pads - S&D,Marketing,122984.0,3
2017,10,2017-10-01,Telsarta,LEGENDS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,154795.0,1
2017,10,2017-10-01,Telsarta,LEGENDS,Equipments (With Doctor),Equipments - S&D,Marketing,305641.0,11
2017,10,2017-10-01,Telsarta,LEGENDS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,47300.0,1
2017,10,2017-10-01,Telsarta,"WINNERS,NAVIGATORS",Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,109250.0,1
2017,10,2017-10-01,Telsarta-A,LEGENDS,Doctors Printing,Prescription Pads - S&D,Marketing,184366.0,5
2017,10,2017-10-01,Telsarta-A,LEGENDS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,65000.0,1
2017,10,2017-10-01,Telsarta-A,LEGENDS,Equipments (With Doctor),Equipments - S&D,Marketing,343522.0,7
2017,10,2017-10-01,Tenova,BONE SAVIORS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,1841220.0,1
2017,10,2017-10-01,Treatan,METABOLIZERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,82500.0,1
2017,10,2017-10-01,Treatan,"WINNERS,NAVIGATORS",Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,19500.0,1
2017,10,2017-10-01,Treatan,"WINNERS,NAVIGATORS",Equipments (With Doctor),Equipments - S&D,Marketing,84157.0,2
2017,10,2017-10-01,Treatan,"WINNERS,NAVIGATORS","Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,8888.0,1
2017,10,2017-10-01,Xcept,BRAVO,Book (W/O Doctor),Books / Journals / Magazines - S&D,Marketing,67500.0,1
2017,10,2017-10-01,Xcept,BRAVO,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,70625.0,3
2017,10,2017-10-01,Xcept,BRAVO,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,52600.0,3
2017,10,2017-10-01,Xcept,CHAMPIONS,Equipments (With Doctor),Equipments - S&D,Marketing,13150.0,1
2017,10,2017-10-01,Xcept,X-TREME,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,22000.0,1
2017,10,2017-10-01,Xcept,X-TREME,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,75000.0,1
2017,10,2017-10-01,Xilica,BONE SAVIORS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,1841220.0,1
2017,10,2017-10-01,Xilica,METABOLIZERS,Equipments (With Doctor),Equipments - S&D,Marketing,42000.0,1
2017,10,2017-10-01,Xilica,TRANSFORMERS,Equipments (With Doctor),Equipments - S&D,Marketing,322967.0,1
2017,10,2017-10-01,Xilica,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,226300.0,2
2017,10,2017-10-01,Xilica,"WINNERS,Aviators",Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,56855.0,1
2017,10,2017-10-01,Xilica,"WINNERS,NAVIGATORS",Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,60000.0,1
2017,10,2017-10-01,Xilica,"WINNERS,NAVIGATORS",Equipments (With Doctor),Equipments - S&D,Marketing,1192496.0,20
2017,10,2017-10-01,Xilica,"WINNERS,NAVIGATORS","Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,232685.0,3
2017,10,2017-10-01,Xilica,"WINNERS,NAVIGATORS",Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,46788.0,2
2017,10,2017-10-01,Xplended,BONE SAVIORS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,1841220.0,1
2017,10,2017-10-01,Xplended,BRAVO,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,258000.0,1
2017,10,2017-10-01,Xplended,BRAVO,Equipments (With Doctor),Equipments - S&D,Marketing,321719.0,4
2017,10,2017-10-01,Xplended,BRAVO,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,253604.0,3
2017,10,2017-10-01,Xplended,BRAVO,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,26214.0,1
2017,10,2017-10-01,Xplended,CHALLENGERS,Doctors Printing,Prescription Pads - S&D,Marketing,24000.0,1
2017,10,2017-10-01,Xplended,CHALLENGERS,Equipments (With Doctor),Equipments - S&D,Marketing,69011.0,4
2017,10,2017-10-01,Xplended,CHALLENGERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,65380.0,3
2017,10,2017-10-01,Xplended,CHALLENGERS,Paper Rolls For Ecg & Spirometer,Equipments - S&D,Marketing,61200.0,3
2017,10,2017-10-01,Xplended,CHAMPIONS,Doctors Printing,Prescription Pads - S&D,Marketing,61360.0,1
2017,10,2017-10-01,Xplended,CHAMPIONS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,41000.0,1
2017,10,2017-10-01,Xplended,CHAMPIONS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,858000.0,1
2017,10,2017-10-01,Xplended,HUMAN RESOURCE,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,332399.95999999996,9
2017,10,2017-10-01,Xplended,LEGENDS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,268800.0,1
2017,10,2017-10-01,Xplended,MAVERICKS,Equipments (With Doctor),Equipments - S&D,Marketing,293326.0,4
2017,10,2017-10-01,Xplended,MAVERICKS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,162000.0,2
2017,10,2017-10-01,Xplended,"WINNERS,Aviators",Book (W/O Doctor),Books / Journals / Magazines - S&D,Marketing,175900.0,1
2017,10,2017-10-01,Xplended,"WINNERS,NAVIGATORS",Doctors Printing,Prescription Pads - S&D,Marketing,42350.0,3
2017,10,2017-10-01,Xplended,"WINNERS,NAVIGATORS",Equipments (With Doctor),Equipments - S&D,Marketing,122000.0,1
2017,10,2017-10-01,Xplended,X-TREME,Book (W/O Doctor),Books / Journals / Magazines - S&D,Marketing,73000.0,1
2017,10,2017-10-01,Xplended,X-TREME,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,9980.0,2
2017,10,2017-10-01,Xplended,X-TREME,Doctors Printing,Prescription Pads - S&D,Marketing,227859.0,6
2017,10,2017-10-01,Xplended,X-TREME,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,39000.0,2
2017,10,2017-10-01,Xplended,X-TREME,Equipments (W/O Doctor),Equipments - S&D,Marketing,68500.0,1
2017,10,2017-10-01,Xplended,X-TREME,Equipments (With Doctor),Equipments - S&D,Marketing,1634515.0,53
2017,10,2017-10-01,Xplended,X-TREME,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,127663.0,5
2017,10,2017-10-01,Xplended,X-TREME,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,80000.0,1
2017,10,2017-10-01,Xplended,X-TREME,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,99041.0,2
2017,10,2017-10-01,Xplended,X-TREME,Screening (W/O Doctor),Screening - S&D,Marketing,1119000.0,1
2017,10,2017-10-01,Xplended,X-TREME,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,15000.0,1
2017,10,2017-10-01,Xplended,X-TREME,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,56400.0,1
2017,10,2017-10-01,Xplended,"X-TREME,CHAMPIONS,ALPHA",Folders,Folders - S&D,Marketing,21550.5,2
2017,10,2017-10-01,Xplended 20,BRAVO,Doctors Printing,Prescription Pads - S&D,Marketing,31500.0,2
2017,10,2017-10-01,Xplended 20,BRAVO,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,134000.0,3
2017,10,2017-10-01,Xplended 20,BRAVO,Equipments (With Doctor),Equipments - S&D,Marketing,269000.0,3
2017,10,2017-10-01,Xplended 20,BRAVO,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,175819.0,6
2017,10,2017-10-01,Xplended 20,BRAVO,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,11100.0,1
2017,10,2017-10-01,Xplended 20,CHAMPIONS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,73602.0,4
2017,10,2017-10-01,Xplended 20,CHAMPIONS,Equipments (With Doctor),Equipments - S&D,Marketing,29000.0,1
2017,10,2017-10-01,Xplended 20,CHAMPIONS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,858000.0,1
2017,10,2017-10-01,Xplended 20,X-TREME,Equipments (With Doctor),Equipments - S&D,Marketing,3825.0,1
2017,10,2017-10-01,Xplended 20,"X-TREME,CHAMPIONS,ALPHA",Folders,Folders - S&D,Marketing,21550.5,2
2017,10,2017-10-01,Zoltar,"OMRON HEALTH CARE,BD SYRINGE (TEAM)",Equipments (With Doctor),Equipments - S&D,Marketing,201680.0,4
2017,10,2017-10-01,Zoltar,"OMRON HEALTH CARE,BD SYRINGE (TEAM)","Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,101086.0,2
2017,10,2017-10-01,Zoltar Iv Injection,"OMRON HEALTH CARE,BD SYRINGE (TEAM)",Equipments (With Doctor),Equipments - S&D,Marketing,39000.0,1
2017,10,2017-10-01,Zoval,BONE SAVIORS,Doctors Printing,Prescription Pads - S&D,Marketing,30340.0,1
2017,10,2017-10-01,Zoval,BONE SAVIORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,101152.0,2
2017,10,2017-10-01,Zoval,BONE SAVIORS,Folders,Folders - S&D,Marketing,18000.0,1
2017,10,2017-10-01,Zoval,HUMAN RESOURCE,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,332399.95999999996,9
2017,10,2017-10-01,Zoval,METABOLIZERS,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,112000.0,2
2017,10,2017-10-01,Zoval,"OMRON HEALTH CARE,BD SYRINGE (TEAM)",Doctors Printing,Prescription Pads - S&D,Marketing,9000.0,1
2017,10,2017-10-01,Zoval,"OMRON HEALTH CARE,BD SYRINGE (TEAM)",Equipments (With Doctor),Equipments - S&D,Marketing,110000.0,1
2017,10,2017-10-01,Zoval,"OMRON HEALTH CARE,BD SYRINGE (TEAM)","Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,60162.0,1
2017,10,2017-10-01,Zoval,"OMRON HEALTH CARE,BD SYRINGE (TEAM)",Launching,Launching - S&D,Marketing,1048354.0,3
2017,10,2017-10-01,Zoval,X-TREME,Doctors Printing,Prescription Pads - S&D,Marketing,134525.0,1
2017,11,2017-11-01,Actiflor,GLADIATORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,98467.0,2
2017,11,2017-11-01,Actiflor,GLADIATORS,Equipments (With Doctor),Equipments - S&D,Marketing,150900.0,4
2017,11,2017-11-01,Actiflor,SPRINTERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,12500.0,1
2017,11,2017-11-01,Actiflor,"WARRIORS,GLADIATORS",Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,12900.0,1
