Product,FY,PeriodNumber,Yr,Mo,AllocatedAmount,SpentAmount
Estar,2024-2025,3,2024,9,6825851.96,1406041.0
Estar 5,2024-2025,3,2024,9,3018362.33,1283640.0
EVOCHECK (TEAM),2024-2025,3,2024,9,0.0,0.0
Evocheck BGM,2024-2025,3,2024,9,4308531.84,650826.0
Evocheck BPM,2024-2025,3,2024,9,233279.97,0.0
Evocheck GO,2024-2025,3,2024,9,2133555.91,686213.0
Evocheck Weigh Scale,2024-2025,3,2024,9,256627.12,163680.0
Evofix,2024-2025,3,2024,9,0.0,0.0
Evofix Cap,2024-2025,3,2024,9,91287.83,535134.0
EvoJoshanda,2024-2025,3,2024,9,171720.87,0.0
Evokalm,2024-2025,3,2024,9,1570884.5,85000.0
EvoPravir,2024-2025,3,2024,9,0.0,0.0
Evopride,2024-2025,3,2024,9,1596501.06,699989.0
Evopride Plus,2024-2025,3,2024,9,4633112.37,1852583.0
Fasteso,2024-2025,3,2024,9,212798.79,100000.0
FEMOVA,2024-2025,3,2024,9,3588490.68,1137721.0
Ferfer,2024-2025,3,2024,9,4289635.99,503680.0
Ferfer Gro,2024-2025,3,2024,9,310741.74,0.0
FinnoQ,2024-2025,3,2024,9,488909.03,224147.0
Fluticasone,2024-2025,3,2024,9,0.0,0.0
FORMIS,2024-2025,3,2024,9,0.0,0.0
Galvecta,2024-2025,3,2024,9,952713.48,1438310.0
Galvecta Plus 500,2024-2025,3,2024,9,0.0,0.0
GLADIATORS,2024-2025,3,2024,9,0.0,0.0
Gouric,2024-2025,3,2024,9,4826072.16,882478.0
Gouric 80,2024-2025,3,2024,9,2653863.74,1095220.0
Hifazat,2024-2025,3,2024,9,0.0,0.0
Histalis,2024-2025,3,2024,9,515864.05,167438.0
Ibandro,2024-2025,3,2024,9,0.0,0.0
Inosita,2024-2025,3,2024,9,988196.24,25000.0
Inosita Plus,2024-2025,3,2024,9,11358837.63,4812893.0
Inosita Plus 50/850,2024-2025,3,2024,9,0.0,0.0
INOSITA PLUS XR,2024-2025,3,2024,9,3452990.33,710376.0
INSTITUTIONAL,2024-2025,3,2024,9,0.0,0.0
Institutional Ad Pro,2024-2025,3,2024,9,5143931.95,2439226.0
Ipramide Plus,2024-2025,3,2024,9,0.0,0.0
IRT,2024-2025,3,2024,9,6000.0,0.0
Itipso,2024-2025,3,2024,9,494432.4,0.0
IVADIN,2024-2025,3,2024,9,515678.96,0.0
K1000,2024-2025,3,2024,9,1585119.99,661809.0
Kalsob,2024-2025,3,2024,9,4261665.41,933080.0
Kalsob Plus,2024-2025,3,2024,9,0.0,0.0
Klevra,2024-2025,3,2024,9,2430950.52,78090.0
Klevra Sol,2024-2025,3,2024,9,0.0,991782.0
Lacteus,2024-2025,3,2024,9,0.0,0.0
LEGENDS,2024-2025,3,2024,9,0.0,677268.0
Lowplat,2024-2025,3,2024,9,10425432.32,339603.0
Lowplat Plus,2024-2025,3,2024,9,12720266.44,1529709.0
MAVERICKS,2024-2025,3,2024,9,0.0,60000.0
METABOLIZERs,2024-2025,3,2024,9,0.0,0.0
MOMIST,2024-2025,3,2024,9,0.0,0.0
NAVIGATORS,2024-2025,3,2024,9,0.0,0.0
Neo-Q 100,2024-2025,3,2024,9,338388.39,0.0
Nise,2024-2025,3,2024,9,14673979.53,6774666.0
OMRON (CLAIMABLE),2024-2025,3,2024,9,11374836.65,629231.0
OMRON HEALTH CARE,2024-2025,3,2024,9,0.0,0.0
ONCOLOGY,2024-2025,3,2024,9,0.0,0.0
Onita,2024-2025,3,2024,9,4380389.4,2857800.0
Opt-D,2024-2025,3,2024,9,7777861.41,1672500.0
OPT-D INJ,2024-2025,3,2024,9,0.0,0.0
Orslim,2024-2025,3,2024,9,8233973.19,4179427.0
Oxivort,2024-2025,3,2024,9,0.0,0.0
PARIDOPA,2024-2025,3,2024,9,3475301.56,2163196.0
Paridopa Ext,2024-2025,3,2024,9,0.0,0.0
PAZOMEZ,2024-2025,3,2024,9,0.0,0.0
Phytus,2024-2025,3,2024,9,213992.62,3982864.0
POM,2024-2025,3,2024,9,11965.83,0.0
Ramipace,2024-2025,3,2024,9,4588399.78,1310981.0
Redexa,2024-2025,3,2024,9,809846.15,356500.0
REKLAIM,2024-2025,3,2024,9,0.0,0.0
Retzole,2024-2025,3,2024,9,561881.1,126477.0
Revolic,2024-2025,3,2024,9,147782.03,0.0
Rituxim,2024-2025,3,2024,9,1832552.29,140000.0
Rixabac,2024-2025,3,2024,9,0.0,0.0
SACVIN,2024-2025,3,2024,9,12849049.81,6401771.0
Setspin,2024-2025,3,2024,9,0.0,0.0
SheVit,2024-2025,3,2024,9,3471490.17,1407449.0
SPARLIV,2024-2025,3,2024,9,1889885.33,469400.0
Spedicam,2024-2025,3,2024,9,0.0,0.0
Stevo,2024-2025,3,2024,9,713244.71,309000.0
Supercran,2024-2025,3,2024,9,396709.86,15000.0
Tansin Family,2024-2025,3,2024,9,493851.63,480402.0
Telsarta,2024-2025,3,2024,9,1636975.58,927420.0
Telsarta-A,2024-2025,3,2024,9,1758948.04,623051.0
Tenova,2024-2025,3,2024,9,0.0,0.0
Thewril,2024-2025,3,2024,9,317584.64,0.0
THUNDERS,2024-2025,3,2024,9,0.0,0.0
Tiocap,2024-2025,3,2024,9,843194.98,0.0
TITANS,2024-2025,3,2024,9,0.0,60000.0
TRANSFORMERs,2024-2025,3,2024,9,0.0,220000.0
Traszeptin,2024-2025,3,2024,9,971489.83,60000.0
Treatan,2024-2025,3,2024,9,1502327.89,866259.0
UFI,2024-2025,3,2024,9,0.0,0.0
Uritreat,2024-2025,3,2024,9,356615.24,0.0
Vible,2024-2025,3,2024,9,1672360.64,633516.0
Voxamine,2024-2025,3,2024,9,1231461.85,174000.0
WARRIORS,2024-2025,3,2024,9,0.0,0.0
WINNERS,2024-2025,3,2024,9,0.0,0.0
Xcept B,2024-2025,3,2024,9,6539267.81,7570605.0
Xilica,2024-2025,3,2024,9,3384999.35,649674.0
XILICA EL,2024-2025,3,2024,9,0.0,0.0
Xplended 20,2024-2025,3,2024,9,6065872.36,2345528.0
Xplended 5-10,2024-2025,3,2024,9,19827779.89,6182533.0
Xplended EZ,2024-2025,3,2024,9,1306819.64,0.0
Zibes,2024-2025,3,2024,9,415639.13,0.0
ZILERO,2024-2025,3,2024,9,716655.95,361181.0
Zilfom,2024-2025,3,2024,9,600904.72,40000.0
Zoltar,2024-2025,3,2024,9,1278225.96,87500.0
Zoltar Iv Injection,2024-2025,3,2024,9,0.0,0.0
,2024-2025,4,2024,10,9822995.0,0.0
Actiflor,2024-2025,4,2024,10,425600.58,443800.0
ACTNISE,2024-2025,4,2024,10,157579.3,0.0
AD-D,2024-2025,4,2024,10,778824.18,336770.0
Adfolic,2024-2025,4,2024,10,4734756.34,1964503.0
AGOVIZ,2024-2025,4,2024,10,1403437.47,428038.0
AirCare,2024-2025,4,2024,10,65370.76,0.0
Aireez,2024-2025,4,2024,10,1130210.55,230000.0
ALPHA,2024-2025,4,2024,10,0.0,0.0
Anex M,2024-2025,4,2024,10,160911.88,0.0
ANPLAG,2024-2025,4,2024,10,3493198.44,2913620.0
Arbi,2024-2025,4,2024,10,961499.58,287630.0
Arbi A,2024-2025,4,2024,10,592278.69,94700.0
ARCHERS,2024-2025,4,2024,10,0.0,0.0
Avsar,2024-2025,4,2024,10,14816730.91,15020302.0
Avsar Plus,2024-2025,4,2024,10,10674687.58,12609132.0
Axifer,2024-2025,4,2024,10,0.0,0.0
Azliv,2024-2025,4,2024,10,0.0,0.0
Bevec,2024-2025,4,2024,10,513858.33,0.0
BONE SAVIORs,2024-2025,4,2024,10,0.0,0.0
BRAVO,2024-2025,4,2024,10,0.0,581333.0
Busonide,2024-2025,4,2024,10,1919567.1,4192848.0
BYVAS,2024-2025,4,2024,10,5604521.45,6140366.0
CHALLENGERS,2024-2025,4,2024,10,0.0,583333.0
CHAMPIONS,2024-2025,4,2024,10,0.0,0.0
CONQUEROR,2024-2025,4,2024,10,0.0,0.0
Corporate Account Ad Pro,2024-2025,4,2024,10,7116666.67,1896121.0
Dapwiz,2024-2025,4,2024,10,2064540.14,1362899.0
Dapwiz Plus XR,2024-2025,4,2024,10,3159832.37,1835854.0
Dipof,2024-2025,4,2024,10,1593412.66,800120.0
Duzalta,2024-2025,4,2024,10,4837758.2,1513854.0
ECOMMERCE,2024-2025,4,2024,10,1483085.39,617839.0
Eglaro Family,2024-2025,4,2024,10,1795275.13,1884336.0
ELITE,2024-2025,4,2024,10,0.0,0.0
ERLI,2024-2025,4,2024,10,3719308.66,2530298.0
Erli Plus,2024-2025,4,2024,10,3393981.86,873675.0
Erli Plus XR,2024-2025,4,2024,10,4443745.69,1279626.0
Erlina,2024-2025,4,2024,10,2789091.51,293013.0
Erlina Plus XR M,2024-2025,4,2024,10,1666018.0,1600965.0
Erlina Plus XR W,2024-2025,4,2024,10,1666018.0,5005021.0
Estar,2024-2025,4,2024,10,7622712.71,6605091.0
Estar 5,2024-2025,4,2024,10,3752462.98,2547934.0
EVOCHECK (TEAM),2024-2025,4,2024,10,0.0,0.0
Evocheck BGM,2024-2025,4,2024,10,5023473.28,308003.0
Evocheck BPM,2024-2025,4,2024,10,24261.0,0.0
Evocheck GO,2024-2025,4,2024,10,2328901.92,328600.0
Evocheck Weigh Scale,2024-2025,4,2024,10,274587.45,93480.0
Evofix Cap,2024-2025,4,2024,10,372700.41,70950.0
EvoJoshanda,2024-2025,4,2024,10,214716.65,0.0
Evokalm,2024-2025,4,2024,10,1352516.21,345000.0
EvoPravir,2024-2025,4,2024,10,0.0,0.0
Evopride,2024-2025,4,2024,10,1370788.18,552465.0
Evopride Plus,2024-2025,4,2024,10,2304545.16,1550103.0
Fasteso,2024-2025,4,2024,10,516950.41,1126016.0
FEMOVA,2024-2025,4,2024,10,4531451.24,1598162.0
Ferfer,2024-2025,4,2024,10,4939189.68,1240138.0
Ferfer Gro,2024-2025,4,2024,10,310741.74,0.0
FinnoQ,2024-2025,4,2024,10,370117.81,542622.0
FORMIS,2024-2025,4,2024,10,0.0,0.0
Forsonide,2024-2025,4,2024,10,0.0,0.0
Galvecta,2024-2025,4,2024,10,420071.75,195000.0
GLADIATORS,2024-2025,4,2024,10,0.0,0.0
Gouric,2024-2025,4,2024,10,7121519.57,3548391.0
Gouric 80,2024-2025,4,2024,10,792107.92,358490.0
Histalis,2024-2025,4,2024,10,614147.81,1073899.0
Inosita,2024-2025,4,2024,10,1249803.05,39000.0
Inosita Plus,2024-2025,4,2024,10,11271662.3,2211175.0
INOSITA PLUS XR,2024-2025,4,2024,10,3841379.96,1081891.0
INSTITUTIONAL,2024-2025,4,2024,10,0.0,0.0
Institutional Ad Pro,2024-2025,4,2024,10,6030538.02,773409.0
IRT,2024-2025,4,2024,10,0.0,0.0
Itipso,2024-2025,4,2024,10,592862.18,70000.0
IVADIN,2024-2025,4,2024,10,533408.98,121430.0
K1000,2024-2025,4,2024,10,1600682.49,1280201.0
Kalsob,2024-2025,4,2024,10,5825604.43,1783409.0
Klevra,2024-2025,4,2024,10,2569912.39,795360.0
LEGENDS,2024-2025,4,2024,10,0.0,583334.0
Lowplat,2024-2025,4,2024,10,6020456.11,5421226.0
Lowplat Plus,2024-2025,4,2024,10,7659776.86,3408147.0
MAVERICKS,2024-2025,4,2024,10,0.0,0.0
METABOLIZERs,2024-2025,4,2024,10,0.0,0.0
NAVIGATORS,2024-2025,4,2024,10,0.0,0.0
Neo-Q 100,2024-2025,4,2024,10,280971.0,0.0
Nise,2024-2025,4,2024,10,13133451.44,4497038.0
OMRON (CLAIMABLE),2024-2025,4,2024,10,10544954.63,732997.0
OMRON HEALTH CARE,2024-2025,4,2024,10,0.0,0.0
ONCOLOGY,2024-2025,4,2024,10,0.0,0.0
Onita,2024-2025,4,2024,10,4023350.79,2209533.0
Opt-D,2024-2025,4,2024,10,8472723.74,4847544.0
Orslim,2024-2025,4,2024,10,7645818.97,1688423.0
Oxivort,2024-2025,4,2024,10,0.0,0.0
PARIDOPA,2024-2025,4,2024,10,3114199.66,1980703.0
PAZOMEZ,2024-2025,4,2024,10,0.0,0.0
Phytus,2024-2025,4,2024,10,111378.35,3320639.0
POM,2024-2025,4,2024,10,11965.83,0.0
Ramipace,2024-2025,4,2024,10,4174557.08,1889445.0
Redexa,2024-2025,4,2024,10,110619.22,0.0
REKLAIM,2024-2025,4,2024,10,0.0,0.0
Retzole,2024-2025,4,2024,10,247570.04,100000.0
Revolic,2024-2025,4,2024,10,147041.96,0.0
Rituxim,2024-2025,4,2024,10,1832552.29,3087131.0
SACVIN,2024-2025,4,2024,10,12113866.1,5936796.0
SheVit,2024-2025,4,2024,10,3470494.65,780462.0
SPARLIV,2024-2025,4,2024,10,2029099.52,1204738.0
Spedicam,2024-2025,4,2024,10,0.0,0.0
Stevo,2024-2025,4,2024,10,672706.35,0.0
Supercran,2024-2025,4,2024,10,313659.0,0.0
Tansin Family,2024-2025,4,2024,10,531864.23,820841.0
Telsarta,2024-2025,4,2024,10,1211904.59,1113675.0
Telsarta-A,2024-2025,4,2024,10,1103477.75,858537.0
Thewril,2024-2025,4,2024,10,147543.76,6200.0
THUNDERS,2024-2025,4,2024,10,0.0,0.0
Tiocap,2024-2025,4,2024,10,500378.22,228999.0
TITANS,2024-2025,4,2024,10,0.0,0.0
TRANSFORMERs,2024-2025,4,2024,10,0.0,350000.0
Traszeptin,2024-2025,4,2024,10,971489.83,3447274.0
Treatan,2024-2025,4,2024,10,1254612.69,215494.0
UFI,2024-2025,4,2024,10,0.0,0.0
Uritreat,2024-2025,4,2024,10,169032.34,0.0
Vible,2024-2025,4,2024,10,1919580.05,501180.0
Voxamine,2024-2025,4,2024,10,998801.4,58000.0
WARRIORS,2024-2025,4,2024,10,0.0,0.0
WINNERS,2024-2025,4,2024,10,0.0,0.0
Xcept B,2024-2025,4,2024,10,7325140.39,2962430.0
Xilica,2024-2025,4,2024,10,2509205.35,3340032.0
Xplended 20,2024-2025,4,2024,10,6923562.43,3768740.0
Xplended 5-10,2024-2025,4,2024,10,22289250.44,7402608.0
Xplended EZ,2024-2025,4,2024,10,1979603.75,0.0
Zibes,2024-2025,4,2024,10,404968.72,0.0
ZILERO,2024-2025,4,2024,10,863751.82,82000.0
Zilfom,2024-2025,4,2024,10,587946.59,301540.0
Zoltar,2024-2025,4,2024,10,552872.09,151000.0
,2024-2025,5,2024,11,9022995.0,0.0
Actiflor,2024-2025,5,2024,11,425600.58,30000.0
ACTNISE,2024-2025,5,2024,11,183397.96,0.0
AD-D,2024-2025,5,2024,11,330706.38,12500.0
Adfolic,2024-2025,5,2024,11,3854263.73,733849.0
AGOVIZ,2024-2025,5,2024,11,94835.91,545550.0
AirCare,2024-2025,5,2024,11,65370.76,0.0
Aireez,2024-2025,5,2024,11,1077374.21,0.0
ALPHA,2024-2025,5,2024,11,0.0,0.0
Anex M,2024-2025,5,2024,11,70452.87,512821.0
ANPLAG,2024-2025,5,2024,11,3408522.15,702891.0
Arbi,2024-2025,5,2024,11,964897.96,50000.0
Arbi A,2024-2025,5,2024,11,608630.04,0.0
ARCHERS,2024-2025,5,2024,11,0.0,0.0
Avsar,2024-2025,5,2024,11,15463563.22,1181378.0
Avsar Plus,2024-2025,5,2024,11,10714720.23,4957714.0
Axifer,2024-2025,5,2024,11,0.0,0.0
Azliv,2024-2025,5,2024,11,0.0,0.0
Bevec,2024-2025,5,2024,11,513858.33,0.0
BONE SAVIORs,2024-2025,5,2024,11,0.0,0.0
BRAVO,2024-2025,5,2024,11,0.0,0.0
Busonide,2024-2025,5,2024,11,218880.0,4857051.0
BYVAS,2024-2025,5,2024,11,5886351.78,1792755.0
CHALLENGERS,2024-2025,5,2024,11,0.0,0.0
CHAMPIONS,2024-2025,5,2024,11,0.0,0.0
CONQUEROR,2024-2025,5,2024,11,0.0,0.0
Corporate Account Ad Pro,2024-2025,5,2024,11,7116666.67,2013032.0
Dapwiz,2024-2025,5,2024,11,1889948.75,485645.0
Dapwiz Plus XR,2024-2025,5,2024,11,2203659.29,2161041.0
Dipof,2024-2025,5,2024,11,419642.67,800900.0
Duzalta,2024-2025,5,2024,11,4731851.48,2300290.0
Eglaro Family,2024-2025,5,2024,11,2086358.02,856525.0
ELITE,2024-2025,5,2024,11,0.0,0.0
ERLI,2024-2025,5,2024,11,3699651.47,1551000.0
Erli Plus,2024-2025,5,2024,11,2113330.32,232790.0
Erli Plus XR,2024-2025,5,2024,11,4215092.32,1319745.0
Erlina,2024-2025,5,2024,11,2880706.99,87018.0
Erlina Plus XR M,2024-2025,5,2024,11,1666018.0,1304897.0
Erlina Plus XR W,2024-2025,5,2024,11,1666018.0,3520281.0
Estar,2024-2025,5,2024,11,7583755.21,4496081.0
Estar 5,2024-2025,5,2024,11,3671500.71,1995164.0
EVOCHECK (TEAM),2024-2025,5,2024,11,0.0,0.0
Evocheck BGM,2024-2025,5,2024,11,4446160.06,1.0
Evocheck BPM,2024-2025,5,2024,11,0.0,0.0
Evocheck GO,2024-2025,5,2024,11,3151374.38,0.0
Evocheck Weigh Scale,2024-2025,5,2024,11,267774.91,0.0
Evofix Cap,2024-2025,5,2024,11,0.0,0.0
EvoJoshanda,2024-2025,5,2024,11,348919.23,0.0
Evokalm,2024-2025,5,2024,11,1359373.42,304000.0
EvoPravir,2024-2025,5,2024,11,0.0,0.0
Evopride,2024-2025,5,2024,11,838162.73,368580.0
Evopride Plus,2024-2025,5,2024,11,2311511.6,704045.0
Fasteso,2024-2025,5,2024,11,516950.41,1812192.0
FEMOVA,2024-2025,5,2024,11,3493144.03,1023333.0
Ferfer,2024-2025,5,2024,11,4069133.3,1936198.0
Ferfer Gro,2024-2025,5,2024,11,233741.74,0.0
FinnoQ,2024-2025,5,2024,11,386314.5,207197.0
FORMIS,2024-2025,5,2024,11,0.0,0.0
Forsonide,2024-2025,5,2024,11,0.0,340000.0
Galvecta,2024-2025,5,2024,11,381500.42,162358.0
GLADIATORS,2024-2025,5,2024,11,0.0,0.0
Gouric,2024-2025,5,2024,11,4888041.08,1178659.0
Gouric 80,2024-2025,5,2024,11,708675.18,102650.0
Histalis,2024-2025,5,2024,11,549773.01,135000.0
Inosita,2024-2025,5,2024,11,731894.6,2000.0
Inosita Plus,2024-2025,5,2024,11,10620049.06,2075788.0
INOSITA PLUS XR,2024-2025,5,2024,11,3868134.86,739836.0
INSTITUTIONAL,2024-2025,5,2024,11,0.0,0.0
Institutional Ad Pro,2024-2025,5,2024,11,6754102.55,3667353.0
IRT,2024-2025,5,2024,11,0.0,0.0
Itipso,2024-2025,5,2024,11,353384.39,35325.0
IVADIN,2024-2025,5,2024,11,539318.33,250000.0
K1000,2024-2025,5,2024,11,1632052.71,669004.0
Kalsob,2024-2025,5,2024,11,4585815.66,2140068.0
Klevra,2024-2025,5,2024,11,2361896.73,185390.0
LEGENDS,2024-2025,5,2024,11,0.0,0.0
Lowplat,2024-2025,5,2024,11,6190219.2,2936441.0
Lowplat Plus,2024-2025,5,2024,11,8124968.27,2676396.0
MAVERICKS,2024-2025,5,2024,11,0.0,0.0
METABOLIZERs,2024-2025,5,2024,11,0.0,0.0
NAVIGATORS,2024-2025,5,2024,11,0.0,0.0
Neo-Q 100,2024-2025,5,2024,11,283892.98,0.0
Nise,2024-2025,5,2024,11,13831675.9,5098211.0
OMRON HEALTH CARE,2024-2025,5,2024,11,0.0,0.0
ONCOLOGY,2024-2025,5,2024,11,0.0,0.0
Onita,2024-2025,5,2024,11,3873739.26,3997091.0
Opt-D,2024-2025,5,2024,11,8959308.99,3331582.0
Orslim,2024-2025,5,2024,11,7638739.35,2252966.0
Oxivort,2024-2025,5,2024,11,0.0,0.0
PARIDOPA,2024-2025,5,2024,11,2943560.51,3171974.0
PAZOMEZ,2024-2025,5,2024,11,0.0,0.0
Phytus,2024-2025,5,2024,11,525754.41,178100.0
POM,2024-2025,5,2024,11,11965.83,0.0
Ramipace,2024-2025,5,2024,11,3845734.04,2173081.0
Redexa,2024-2025,5,2024,11,25946.99,76500.0
REKLAIM,2024-2025,5,2024,11,0.0,0.0
Retzole,2024-2025,5,2024,11,285722.24,0.0
Revolic,2024-2025,5,2024,11,149119.21,0.0
Rituxim,2024-2025,5,2024,11,1832552.29,1581000.0
SACVIN,2024-2025,5,2024,11,9302969.57,2790692.0
SheVit,2024-2025,5,2024,11,3267637.41,1296943.0
SPARLIV,2024-2025,5,2024,11,900274.91,817836.0
Spedicam,2024-2025,5,2024,11,0.0,0.0
Stevo,2024-2025,5,2024,11,222684.0,0.0
Supercran,2024-2025,5,2024,11,264133.9,0.0
Tansin Family,2024-2025,5,2024,11,398199.52,335541.0
Telsarta,2024-2025,5,2024,11,968439.97,263064.0
Telsarta-A,2024-2025,5,2024,11,929491.98,126549.0
Thewril,2024-2025,5,2024,11,147530.9,30000.0
THUNDERS,2024-2025,5,2024,11,0.0,0.0
Tiocap,2024-2025,5,2024,11,0.0,0.0
TITANS,2024-2025,5,2024,11,0.0,0.0
TRANSFORMERs,2024-2025,5,2024,11,0.0,430000.0
Traszeptin,2024-2025,5,2024,11,971489.83,20000.0
Treatan,2024-2025,5,2024,11,869965.3,360287.0
UFI,2024-2025,5,2024,11,0.0,0.0
Uritreat,2024-2025,5,2024,11,181730.44,0.0
Vible,2024-2025,5,2024,11,1810945.63,136200.0
Voxamine,2024-2025,5,2024,11,690778.09,348136.0
WARRIORS,2024-2025,5,2024,11,0.0,0.0
WINNERS,2024-2025,5,2024,11,0.0,0.0
Xcept B,2024-2025,5,2024,11,6974469.69,4062104.0
Xilica,2024-2025,5,2024,11,2326385.84,1319303.0
Xplended 20,2024-2025,5,2024,11,6826281.9,2831000.0
Xplended 5-10,2024-2025,5,2024,11,18487144.75,9730917.0
Xplended EZ,2024-2025,5,2024,11,2478585.58,0.0
Zibes,2024-2025,5,2024,11,925790.27,0.0
ZILERO,2024-2025,5,2024,11,216856.84,1098489.0
Zilfom,2024-2025,5,2024,11,526250.36,20000.0
Zoltar,2024-2025,5,2024,11,552872.09,50000.0
,2024-2025,6,2024,12,31669921.0,0.0
Actiflor,2024-2025,6,2024,12,5630395.58,1848925.0
ACTNISE,2024-2025,6,2024,12,255540.96,34800.0
AD-D,2024-2025,6,2024,12,244490.57,0.0
Adfolic,2024-2025,6,2024,12,3677308.93,1309438.0
AGOVIZ,2024-2025,6,2024,12,104897.9,100000.0
AirCare,2024-2025,6,2024,12,65370.76,0.0
Aireez,2024-2025,6,2024,12,1167876.66,20786.0
ALPHA,2024-2025,6,2024,12,0.0,0.0
Anex M,2024-2025,6,2024,12,72182.91,0.0
ANPLAG,2024-2025,6,2024,12,4370883.47,722588.0
Arbi,2024-2025,6,2024,12,1037441.68,176928.0
Arbi A,2024-2025,6,2024,12,625009.3,0.0
ARCHERS,2024-2025,6,2024,12,0.0,0.0
Avsar,2024-2025,6,2024,12,17279719.18,2876666.0
Avsar Plus,2024-2025,6,2024,12,11654517.93,5444735.0
Axifer,2024-2025,6,2024,12,0.0,0.0
Azliv,2024-2025,6,2024,12,0.0,0.0
Bevec,2024-2025,6,2024,12,486637.43,0.0
BONE SAVIORs,2024-2025,6,2024,12,0.0,0.0
BRAVO,2024-2025,6,2024,12,0.0,0.0
Busonide,2024-2025,6,2024,12,5676110.0,4802908.0
BYVAS,2024-2025,6,2024,12,4480842.99,878492.0
CHALLENGERS,2024-2025,6,2024,12,0.0,0.0
CHAMPIONS,2024-2025,6,2024,12,0.0,0.0
CONQUEROR,2024-2025,6,2024,12,0.0,0.0
Corporate Account Ad Pro,2024-2025,6,2024,12,7116666.67,1718848.0
Dapwiz,2024-2025,6,2024,12,1301669.43,708295.0
Dapwiz Plus XR,2024-2025,6,2024,12,3001429.54,1595060.0
Dipof,2024-2025,6,2024,12,1234349.02,464000.0
Duzalta,2024-2025,6,2024,12,3158687.21,768500.0
Eglaro Family,2024-2025,6,2024,12,2608473.87,146453.0
ELITE,2024-2025,6,2024,12,0.0,0.0
ERLI,2024-2025,6,2024,12,4172719.48,1093310.0
Erli Plus,2024-2025,6,2024,12,3099075.03,0.0
Erli Plus XR,2024-2025,6,2024,12,3536345.77,625942.0
Erlina,2024-2025,6,2024,12,2835848.98,168539.0
Erlina Plus XR M,2024-2025,6,2024,12,1366018.0,355170.0
Erlina Plus XR W,2024-2025,6,2024,12,1366018.0,2530852.0
Estar,2024-2025,6,2024,12,6036856.45,1705429.0
Estar 5,2024-2025,6,2024,12,3835631.76,1012257.0
EVOCHECK (TEAM),2024-2025,6,2024,12,0.0,0.0
Evocheck BGM,2024-2025,6,2024,12,4377580.01,1000057.0
Evocheck BPM,2024-2025,6,2024,12,0.0,0.0
Evocheck GO,2024-2025,6,2024,12,3060867.76,1048600.0
Evocheck Weigh Scale,2024-2025,6,2024,12,257246.44,296210.0
Evofix Cap,2024-2025,6,2024,12,0.0,20535.0
EvoJoshanda,2024-2025,6,2024,12,133145.0,0.0
Evokalm,2024-2025,6,2024,12,936708.48,220000.0
EvoPravir,2024-2025,6,2024,12,0.0,0.0
Evopride,2024-2025,6,2024,12,481672.35,37500.0
Evopride Plus,2024-2025,6,2024,12,1367715.21,477814.0
Fasteso,2024-2025,6,2024,12,506993.41,379500.0
FEMOVA,2024-2025,6,2024,12,3788088.67,1087170.0
Ferfer,2024-2025,6,2024,12,5259318.24,663645.0
Ferfer Gro,2024-2025,6,2024,12,248840.02,0.0
FinnoQ,2024-2025,6,2024,12,209193.33,173725.0
FORMIS,2024-2025,6,2024,12,0.0,0.0
Forsonide,2024-2025,6,2024,12,1632298.15,75000.0
Galvecta,2024-2025,6,2024,12,2005074.4,12000.0
GLADIATORS,2024-2025,6,2024,12,0.0,0.0
Gouric,2024-2025,6,2024,12,7975916.86,1106222.0
Gouric 80,2024-2025,6,2024,12,738121.6,472672.0
Histalis,2024-2025,6,2024,12,642234.18,0.0
Inosita,2024-2025,6,2024,12,841883.11,31200.0
Inosita Plus,2024-2025,6,2024,12,10052884.27,2365624.0
INOSITA PLUS XR,2024-2025,6,2024,12,3969895.64,263840.0
INSTITUTIONAL,2024-2025,6,2024,12,0.0,0.0
Institutional Ad Pro,2024-2025,6,2024,12,9429195.55,642426.0
IRT,2024-2025,6,2024,12,0.0,0.0
Itipso,2024-2025,6,2024,12,602631.96,0.0
IVADIN,2024-2025,6,2024,12,451820.96,115385.0
K1000,2024-2025,6,2024,12,1194437.37,70100.0
Kalsob,2024-2025,6,2024,12,5896327.04,1437720.0
Klevra,2024-2025,6,2024,12,1557706.35,835000.0
LEGENDS,2024-2025,6,2024,12,0.0,0.0
Lowplat,2024-2025,6,2024,12,6384528.33,131499.0
Lowplat Plus,2024-2025,6,2024,12,8547693.73,183620.0
MAVERICKS,2024-2025,6,2024,12,0.0,0.0
METABOLIZERs,2024-2025,6,2024,12,0.0,0.0
NAVIGATORS,2024-2025,6,2024,12,0.0,0.0
Neo-Q 100,2024-2025,6,2024,12,398202.76,0.0
Nise,2024-2025,6,2024,12,12041341.47,6956467.0
OMRON HEALTH CARE,2024-2025,6,2024,12,0.0,0.0
ONCOLOGY,2024-2025,6,2024,12,0.0,0.0
Onita,2024-2025,6,2024,12,2731048.64,3733089.0
Opt-D,2024-2025,6,2024,12,6812679.29,1099847.0
Orslim,2024-2025,6,2024,12,7738469.37,2662058.0
Oxivort,2024-2025,6,2024,12,0.0,0.0
PARIDOPA,2024-2025,6,2024,12,2006138.1,662351.0
PAZOMEZ,2024-2025,6,2024,12,0.0,0.0
Phytus,2024-2025,6,2024,12,525754.41,0.0
POM,2024-2025,6,2024,12,65605.83,0.0
Ramipace,2024-2025,6,2024,12,4707491.35,4782925.0
Redexa,2024-2025,6,2024,12,25946.99,0.0
REKLAIM,2024-2025,6,2024,12,0.0,0.0
