RequestTransferBudgetId,FromProduct,FromProductId,FromGLHead,ToProduct,ToProductId,ToGLHead,Amount,Remarks,StatusId,CreatedDate,Yr,Mo
3696,Kalsob,49.0,Social / Cultural / Educational Program  - S&D,Kalsob,49.0,Seminars / Symposium / Video Shows - S&D,200000.0,,1,2023-11-16 09:56:39.513,2023,11
3695,Kalsob,49.0,Social / Cultural / Educational Program  - S&D,Kalsob,49.0,Seminars / Symposium / Video Shows - S&D,100000.0,,1,2023-11-16 09:55:33.010,2023,11
3694,Arbi,3.0,Equipments - S&D,Arbi,3.0,Screening - S&D,200000.0,,1,2023-11-15 19:21:30.280,2023,11
3693,Retzole,152.0,Others - S&D,Retzole,152.0,Social / Cultural / Educational Program  - S&D,200000.0,,1,2023-11-15 12:30:31.620,2023,11
3692,Xcept C,159.0,Seminars / Symposium / Video Shows - S&D,Xcept C,159.0,Equipments - S&D,20000.0,,1,2023-11-14 19:29:34.507,2023,11
3691,FEMOVA,112.0,Renovation Wards - S&D,FEMOVA,112.0,Social / Cultural / Educational Program  - S&D,270000.0,,1,2023-11-14 19:07:04.967,2023,11
3690,Xplended 20,41.0,Others - S&D,Xplended 20,41.0,Seminars / Symposium / Video Shows - S&D,200000.0,,1,2023-11-14 18:30:05.260,2023,11
3689,Kalsob,49.0,Social / Cultural / Educational Program  - S&D,Kalsob,49.0,Seminars / Symposium / Video Shows - S&D,100000.0,,1,2023-11-14 18:09:54.350,2023,11
3688,Avsar Plus,65.0,Equipments - S&D,Avsar Plus,65.0,Books / Journals / Magazines - S&D,5000.0,,1,2023-11-14 17:29:17.713,2023,11
3687,Avsar Plus,65.0,Others - S&D,Avsar Plus,65.0,Prescription Pads - S&D,100000.0,,1,2023-11-14 17:23:54.307,2023,11
3686,Xplended 5,157.0,Folders - S&D,Xplended 5,157.0,Renovation Wards - S&D,100000.0,,1,2023-11-14 17:18:42.333,2023,11
3685,Avsar Plus,65.0,Giveaways - S&D,Avsar Plus,65.0,Equipments - S&D,194000.0,,1,2023-11-14 17:13:42.697,2023,11
3684,Xplended 5,157.0,Others - S&D,Xplended 5,157.0,Prescription Pads - S&D,200000.0,,1,2023-11-14 17:10:01.287,2023,11
3683,Xplended 20,41.0,CSR,Xplended 20,41.0,Equipments - S&D,50000.0,,1,2023-11-14 16:56:06.347,2023,11
3682,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,Avsar Plus,65.0,Screening - S&D,100000.0,,1,2023-11-14 16:48:44.230,2023,11
3681,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,Avsar Plus,65.0,Screening - S&D,100000.0,,1,2023-11-14 16:48:02.467,2023,11
3680,Xplended 5,157.0,Others - S&D,Xplended 5,157.0,Screening - S&D,200000.0,,1,2023-11-14 16:46:25.720,2023,11
3679,Opt-D,51.0,Renovation Wards - S&D,Opt-D,51.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2023-11-14 12:57:20.183,2023,11
3678,SACVIN,111.0,Books / Journals / Magazines - S&D,SACVIN,111.0,Social / Cultural / Educational Program  - S&D,100000.0,Budget transfer for activity relevant GL,1,2023-11-14 12:40:45.190,2023,11
3677,SACVIN,111.0,Others - S&D,SACVIN,111.0,Social / Cultural / Educational Program  - S&D,300000.0,Budget transfer for activity relevant GL,1,2023-11-14 12:39:40.967,2023,11
3676,Xplended 20,41.0,Folders - S&D,Xplended 20,41.0,Equipments - S&D,50000.0,Budget transfer for activity relevant GL,1,2023-11-14 11:36:28.290,2023,11
3675,Xplended 20,41.0,Folders - S&D,Xplended 20,41.0,Equipments - S&D,100000.0,Budget transfer for activity relevant GL,1,2023-11-14 11:30:38.940,2023,11
3674,Xplended 5-10,156.0,CSR,Xplended 5-10,156.0,Equipments - S&D,100000.0,Budget transfer for activity relevant GL,1,2023-11-14 11:28:15.763,2023,11
3673,SACVIN,111.0,CSR,SACVIN,111.0,Equipments - S&D,50000.0,Budget transfer for activity relevant GL,1,2023-11-14 11:27:43.923,2023,11
3672,Dapwiz,150.0,Renovation Wards - S&D,Dapwiz,150.0,Screening - S&D,300000.0,,1,2023-11-14 11:26:55.450,2023,11
3671,Dapwiz,150.0,Books / Journals / Magazines - S&D,Dapwiz,150.0,Equipments - S&D,200000.0,,1,2023-11-14 11:26:29.250,2023,11
3670,SACVIN,111.0,Folders - S&D,SACVIN,111.0,Screening - S&D,50000.0,,1,2023-11-14 10:55:15.930,2023,11
3669,Xcept B,158.0,Seminars / Symposium / Video Shows - S&D,Xcept B,158.0,Screening - S&D,200000.0,budget movement request due to negative balance,1,2023-11-14 10:41:43.363,2023,11
3668,SACVIN,111.0,Books / Journals / Magazines - S&D,SACVIN,111.0,Screening - S&D,140000.0,,1,2023-11-14 10:30:38.513,2023,11
3667,Zibes,151.0,Seminars / Symposium / Video Shows - S&D,Zibes,151.0,Social / Cultural / Educational Program  - S&D,60000.0,,1,2023-11-14 10:22:39.230,2023,11
3666,Zibes,151.0,Renovation Wards - S&D,Zibes,151.0,Social / Cultural / Educational Program  - S&D,120000.0,,1,2023-11-14 10:21:44.750,2023,11
3665,Xplended 5-10,156.0,Folders - S&D,Xplended 5-10,156.0,Social / Cultural / Educational Program  - S&D,100000.0,,1,2023-11-14 10:20:55.070,2023,11
3664,Aireez 5/10,187.0,Equipments - S&D,Aireez 5/10,187.0,Prescription Pads - S&D,200000.0,,1,2023-11-14 10:19:36.063,2023,11
3663,Xplended 5-10,156.0,Folders - S&D,Xplended 5-10,156.0,Seminars / Symposium / Video Shows - S&D,100000.0,,1,2023-11-14 10:11:57.403,2023,11
3662,Zilfom,183.0,Equipments - S&D,Zilfom,183.0,Renovation Wards - S&D,200000.0,,1,2023-11-14 10:08:21.493,2023,11
3661,Duzalta,52.0,Others - S&D,Duzalta,52.0,Renovation Wards - S&D,50000.0,,1,2023-11-14 10:05:06.643,2023,11
3660,SACVIN,111.0,Others - S&D,SACVIN,111.0,Social / Cultural / Educational Program  - S&D,150000.0,Budget transfer for activity relevant GL,1,2023-11-14 09:39:19.787,2023,11
3659,SACVIN,111.0,Books / Journals / Magazines - S&D,SACVIN,111.0,Social / Cultural / Educational Program  - S&D,200000.0,Budget transfer for activity relevant GL,1,2023-11-14 09:39:01.973,2023,11
3658,Xcept B,158.0,Folders - S&D,Xcept B,158.0,Social / Cultural / Educational Program  - S&D,300000.0,budget movement request due to negative balance,1,2023-11-13 16:48:27.897,2023,11
3657,Nise,24.0,CSR,Nise,24.0,Prescription Pads - S&D,300000.0,,1,2023-11-13 16:21:49.623,2023,11
3656,Xplended 20,41.0,Others - S&D,Xplended 20,41.0,Prescription Pads - S&D,300000.0,,1,2023-11-13 16:18:47.560,2023,11
3655,Zilfom,183.0,Seminars / Symposium / Video Shows - S&D,Zilfom,183.0,Equipments - S&D,249870.0,,1,2023-11-13 14:16:27.073,2023,11
3654,Zilfom,183.0,Renovation Wards - S&D,Zilfom,183.0,Equipments - S&D,355915.0,,1,2023-11-13 14:15:31.427,2023,11
3653,Zilfom,183.0,Others - S&D,Zilfom,183.0,Equipments - S&D,345440.0,,1,2023-11-13 14:14:12.983,2023,11
3652,Zilfom,183.0,Giveaways - S&D,Zilfom,183.0,Equipments - S&D,122446.0,,1,2023-11-13 14:12:19.893,2023,11
3651,Zilfom,183.0,Folders - S&D,Zilfom,183.0,Equipments - S&D,18775.0,,1,2023-11-13 14:11:29.963,2023,11
3650,Gouric 80,16.0,Others - S&D,Gouric 80,16.0,Social / Cultural / Educational Program  - S&D,600000.0,,1,2023-11-13 14:10:16.507,2023,11
3649,Gouric 80,16.0,Screening - S&D,Gouric 80,16.0,Social / Cultural / Educational Program  - S&D,100000.0,,1,2023-11-13 14:09:09.527,2023,11
3648,Gouric 80,16.0,Screening - S&D,Gouric 80,16.0,Social / Cultural / Educational Program  - S&D,200000.0,,1,2023-11-13 14:07:39.077,2023,11
3647,Aireez 5/10,187.0,Social / Cultural / Educational Program  - S&D,Aireez 5/10,187.0,Equipments - S&D,821378.0,,1,2023-11-13 14:01:42.320,2023,11
3646,Aireez 5/10,187.0,Seminars / Symposium / Video Shows - S&D,Aireez 5/10,187.0,Equipments - S&D,67808.0,,1,2023-11-13 14:01:05.673,2023,11
3645,Aireez 5/10,187.0,Renovation Wards - S&D,Aireez 5/10,187.0,Equipments - S&D,20388.0,,1,2023-11-13 14:00:27.213,2023,11
3644,Aireez 5/10,187.0,Others - S&D,Aireez 5/10,187.0,Equipments - S&D,20614.0,,1,2023-11-13 14:00:01.573,2023,11
3643,Aireez 5/10,187.0,Folders - S&D,Aireez 5/10,187.0,Equipments - S&D,106345.0,,1,2023-11-13 13:59:32.437,2023,11
3642,Aireez 5/10,187.0,CSR,Aireez 5/10,187.0,Equipments - S&D,24680.0,,1,2023-11-13 13:59:00.450,2023,11
3641,Xplended 5,157.0,Others - S&D,Xplended 5,157.0,Seminars / Symposium / Video Shows - S&D,100000.0,Please Process,1,2023-11-13 13:31:36.870,2023,11
3640,Kalsob,49.0,Social / Cultural / Educational Program  - S&D,Kalsob,49.0,Seminars / Symposium / Video Shows - S&D,200000.0,,1,2023-11-13 10:54:53.213,2023,11
3639,Erli Plus XR,146.0,Prescription Pads - S&D,Erli Plus XR,146.0,Seminars / Symposium / Video Shows - S&D,395115.0,,1,2023-11-13 10:20:16.700,2023,11
3638,ERLI,130.0,Renovation Wards - S&D,ERLI,130.0,Seminars / Symposium / Video Shows - S&D,100000.0,Please process,1,2023-11-12 18:47:45.987,2023,11
3637,Erlina,191.0,Prescription Pads - S&D,Erlina,191.0,Giveaways - S&D,60000.0,,1,2023-11-10 18:48:43.737,2023,11
3636,Eglaro Family,174.0,CSR,Eglaro Family,174.0,Prescription Pads - S&D,32000.0,,1,2023-11-10 18:42:46.450,2023,11
3635,Xilica,53.0,Others - S&D,Xilica,53.0,Renovation Wards - S&D,50000.0,,1,2023-11-10 18:00:46.030,2023,11
3634,Erli Plus,164.0,Screening - S&D,Erli Plus,164.0,Seminars / Symposium / Video Shows - S&D,500000.0,,1,2023-11-10 17:55:05.820,2023,11
3633,Xplended 5-10,156.0,Seminars / Symposium / Video Shows - S&D,Xplended 5-10,156.0,Social / Cultural / Educational Program  - S&D,100000.0,,1,2023-11-10 16:38:53.923,2023,11
3632,Xplended 20,41.0,CSR,Xplended 20,41.0,Social / Cultural / Educational Program  - S&D,400000.0,,1,2023-11-10 16:21:56.990,2023,11
3631,PARIDOPA,115.0,Others - S&D,PARIDOPA,115.0,Renovation Wards - S&D,30000.0,,1,2023-11-10 15:08:49.993,2023,11
3630,Voxamine,38.0,Equipments - S&D,Voxamine,38.0,Renovation Wards - S&D,40000.0,,1,2023-11-10 15:08:12.733,2023,11
3629,Opt-D,51.0,CSR,Opt-D,51.0,Social / Cultural / Educational Program  - S&D,315297.0,,1,2023-11-10 12:30:58.127,2023,11
3628,ERLI,130.0,Folders - S&D,ERLI,130.0,Social / Cultural / Educational Program  - S&D,12000.0,Please process,1,2023-11-10 09:57:05.760,2023,11
3627,Lowplat Plus,22.0,CSR,ZILERO,119.0,Social / Cultural / Educational Program  - S&D,400000.0,Please Proceed,1,2023-11-09 08:34:50.070,2023,11
3626,Lowplat Plus,22.0,Prescription Pads - S&D,ZILERO,119.0,Social / Cultural / Educational Program  - S&D,600000.0,Please Proceed,1,2023-11-09 08:33:58.607,2023,11
3625,Lowplat Plus,22.0,Renovation Wards - S&D,Lowplat Plus,22.0,Social / Cultural / Educational Program  - S&D,1200000.0,Please Proceed,1,2023-11-09 08:14:34.773,2023,11
3624,Xcept B,158.0,Others - S&D,Xcept B,158.0,Social / Cultural / Educational Program  - S&D,80000.0,budget movement request due to negative balance,1,2023-11-08 18:14:11.700,2023,11
3623,Estar,9.0,Social / Cultural / Educational Program  - S&D,Estar,9.0,Renovation Wards - S&D,100000.0,internal budget transfer,1,2023-11-08 17:59:08.040,2023,11
3622,Dipof,163.0,Others - S&D,Dipof,163.0,Books / Journals / Magazines - S&D,1300.0,,1,2023-11-08 17:36:44.707,2023,11
3621,Duzalta,52.0,Others - S&D,Duzalta,52.0,Books / Journals / Magazines - S&D,1300.0,,1,2023-11-08 17:36:30.737,2023,11
3620,SPARLIV,128.0,Screening - S&D,SPARLIV,128.0,Books / Journals / Magazines - S&D,1250.0,,1,2023-11-08 17:17:44.337,2023,11
3619,Estar,9.0,Social / Cultural / Educational Program  - S&D,Estar,9.0,Books / Journals / Magazines - S&D,7667.0,,1,2023-11-08 17:17:12.090,2023,11
3618,SPARLIV,128.0,Screening - S&D,SPARLIV,128.0,Books / Journals / Magazines - S&D,12501.0,,1,2023-11-08 17:15:39.247,2023,11
3617,Dipof,163.0,Others - S&D,Dipof,163.0,Books / Journals / Magazines - S&D,12501.0,,1,2023-11-08 17:10:15.817,2023,11
3616,Duzalta,52.0,Others - S&D,Duzalta,52.0,Books / Journals / Magazines - S&D,12501.0,,1,2023-11-08 17:09:39.213,2023,11
3615,Vible,186.0,Giveaways - S&D,Vible,186.0,Social / Cultural / Educational Program  - S&D,250000.0,,1,2023-11-08 12:39:31.147,2023,11
3614,Treatan,37.0,Others - S&D,Treatan,37.0,Social / Cultural / Educational Program  - S&D,20000.0,,1,2023-11-08 12:37:22.400,2023,11
3613,Xilica,53.0,Others - S&D,Xilica,53.0,Equipments - S&D,10220.0,,1,2023-11-08 12:21:52.227,2023,11
3612,SPARLIV,128.0,Giveaways - S&D,SPARLIV,128.0,Equipments - S&D,10220.0,,1,2023-11-08 12:21:28.660,2023,11
3611,Voxamine,38.0,Others - S&D,Voxamine,38.0,Prescription Pads - S&D,1000.0,,1,2023-11-08 12:15:52.883,2023,11
3610,Voxamine,38.0,Social / Cultural / Educational Program  - S&D,Voxamine,38.0,Others - S&D,1000.0,,1,2023-11-08 12:14:16.140,2023,11
3609,Xilica,53.0,Others - S&D,Xilica,53.0,Prescription Pads - S&D,67800.0,,1,2023-11-08 12:11:19.217,2023,11
3608,Estar,9.0,Social / Cultural / Educational Program  - S&D,Estar,9.0,Prescription Pads - S&D,5050.0,,1,2023-11-08 12:08:07.983,2023,11
3607,PARIDOPA,115.0,Others - S&D,PARIDOPA,115.0,Prescription Pads - S&D,58830.0,,1,2023-11-08 12:06:19.337,2023,11
3606,Vible,186.0,Seminars / Symposium / Video Shows - S&D,Vible,186.0,Equipments - S&D,200000.0,,1,2023-11-08 12:05:42.570,2023,11
3605,Estar,9.0,Social / Cultural / Educational Program  - S&D,Estar,9.0,Prescription Pads - S&D,76880.0,,1,2023-11-08 12:01:47.170,2023,11
3604,Galvecta Plus 500,127.0,Giveaways - S&D,Galvecta Plus 500,127.0,Prescription Pads - S&D,14000.0,,1,2023-11-07 15:07:57.963,2023,11
3603,Aireez 5/10,187.0,Renovation Wards - S&D,Aireez 5/10,187.0,Equipments - S&D,400000.0,,1,2023-11-07 14:22:16.720,2023,11
3602,Lowplat,21.0,Prescription Pads - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,194000.0,Please Proceed,1,2023-11-07 14:04:15.630,2023,11
3601,Lowplat,21.0,Manual / Literatures / Photo Copies - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,35000.0,Please Proceed,1,2023-11-07 14:03:44.973,2023,11
3600,Lowplat,21.0,Books / Journals / Magazines - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,4000.0,Please Proceed,1,2023-11-07 14:03:18.317,2023,11
3599,Aireez,61.0,Giveaways - S&D,Aireez,61.0,Prescription Pads - S&D,237000.0,,1,2023-11-07 14:02:28.127,2023,11
3598,Aireez,61.0,Renovation Wards - S&D,Aireez,61.0,Equipments - S&D,48750.0,,1,2023-11-07 13:46:59.413,2023,11
3597,Aireez,61.0,Prescription Pads - S&D,Aireez,61.0,Equipments - S&D,26000.0,,1,2023-11-07 13:46:40.797,2023,11
3596,Aireez,61.0,Others - S&D,Aireez,61.0,Equipments - S&D,24600.0,,1,2023-11-07 13:46:12.410,2023,11
3595,Aireez,61.0,Folders - S&D,Aireez,61.0,Equipments - S&D,17000.0,,1,2023-11-07 13:45:47.810,2023,11
3594,Xcept B,158.0,Giveaways - S&D,Xcept B,158.0,Others - S&D,200000.0,budget movement request due to negative balance,1,2023-11-07 11:57:59.393,2023,11
3593,SACVIN,111.0,Equipments - S&D,SACVIN,111.0,Social / Cultural / Educational Program  - S&D,50000.0,Budget transfer for activity relevant GL,1,2023-11-07 10:44:01.583,2023,11
3592,SACVIN,111.0,Renovation Wards - S&D,SACVIN,111.0,Social / Cultural / Educational Program  - S&D,360000.0,Budget transfer for activity relevant GL,1,2023-11-07 10:43:09.613,2023,11
3591,Busonide,181.0,Social / Cultural / Educational Program  - S&D,Busonide,181.0,Prescription Pads - S&D,300000.0,,1,2023-11-07 10:41:57.493,2023,11
3590,Lowplat Plus,22.0,Others - S&D,Lowplat Plus,22.0,Social / Cultural / Educational Program  - S&D,1000000.0,,1,2023-11-07 10:33:44.170,2023,11
3589,Lowplat Plus,22.0,Others - S&D,Lowplat Plus,22.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2023-11-07 10:30:57.370,2023,11
3588,Lowplat Plus,22.0,Others - S&D,Lowplat Plus,22.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2023-11-07 10:30:42.977,2023,11
3587,Lowplat,21.0,Others - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2023-11-07 10:30:21.367,2023,11
3586,Lowplat,21.0,Others - S&D,Lowplat,21.0,Equipments - S&D,200000.0,,1,2023-11-07 10:24:57.960,2023,11
3585,Lowplat,21.0,Screening - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,340000.0,Please Proceed,1,2023-11-06 17:20:57.330,2023,11
3584,Kalsob,49.0,Social / Cultural / Educational Program  - S&D,Kalsob,49.0,Prescription Pads - S&D,100000.0,,1,2023-11-06 15:40:38.280,2023,11
3583,Kalsob,49.0,Social / Cultural / Educational Program  - S&D,Kalsob,49.0,Prescription Pads - S&D,100000.0,,1,2023-11-06 15:40:37.647,2023,11
3582,Neo-Q 100,60.0,Seminars / Symposium / Video Shows - S&D,Neo-Q 100,60.0,Renovation Wards - S&D,12500.0,,1,2023-11-06 12:21:56.733,2023,11
3581,Zibes,151.0,Seminars / Symposium / Video Shows - S&D,Zibes,151.0,Prescription Pads - S&D,100000.0,,1,2023-11-06 11:29:49.807,2023,11
3580,Xplended 5-10,156.0,Manual / Literatures / Photo Copies - S&D,Xplended 5-10,156.0,Prescription Pads - S&D,200000.0,,1,2023-11-06 11:28:12.880,2023,11
3579,Arbi,3.0,Prescription Pads - S&D,Arbi,3.0,Seminars / Symposium / Video Shows - S&D,195000.0,,1,2023-11-06 08:53:13.653,2023,11
3578,Adfolic OD,47.0,Advertisement In Magazine & Others - S&D,Adfolic OD,47.0,Seminars / Symposium / Video Shows - S&D,157000.0,,1,2023-11-05 20:18:32.790,2023,11
3577,Evopride Plus,13.0,Prescription Pads - S&D,Corporate Account Ad Pro,44.0,A&P Discovering Diabetes,63000.0,,1,2023-11-03 18:35:35.790,2023,11
3574,Evopride Plus,13.0,Renovation Wards - S&D,Corporate Account Ad Pro,44.0,A&P Discovering Diabetes,62000.0,,1,2023-11-03 18:34:28.230,2023,11
3576,Revolic,108.0,Manual / Literatures / Photo Copies - S&D,Revolic,108.0,Equipments - S&D,40000.0,,1,2023-11-03 18:26:22.333,2023,11
3575,Revolic,108.0,Others - S&D,Revolic,108.0,Equipments - S&D,60000.0,,1,2023-11-03 18:25:49.017,2023,11
3573,Vible,186.0,Others - S&D,Vible,186.0,Equipments - S&D,300000.0,,1,2023-11-03 18:17:48.057,2023,11
3572,Erli Plus XR,146.0,Renovation Wards - S&D,Erli Plus XR,146.0,Social / Cultural / Educational Program  - S&D,200000.0,,1,2023-11-03 18:13:29.193,2023,11
3571,Evopride Plus,13.0,Prescription Pads - S&D,Evopride Plus,13.0,A&P Discovering Diabetes,62000.0,,1,2023-11-03 18:04:41.640,2023,11
3570,Estar,9.0,Social / Cultural / Educational Program  - S&D,Estar,9.0,Seminars / Symposium / Video Shows - S&D,27820.0,,1,2023-11-03 17:00:44.087,2023,11
3569,Adfolic OD,47.0,Renovation Wards - S&D,Adfolic OD,47.0,Prescription Pads - S&D,170000.0,,1,2023-11-03 15:51:20.203,2023,11
3568,Estar,9.0,Social / Cultural / Educational Program  - S&D,Estar,9.0,Folders - S&D,143944.0,,1,2023-11-03 15:43:48.317,2023,11
3567,Adfolic,2.0,Others - S&D,Adfolic,2.0,Giveaways - S&D,200000.0,,1,2023-11-03 15:12:10.093,2023,11
3566,Evokalm,11.0,Giveaways - S&D,Evokalm,11.0,Prescription Pads - S&D,100000.0,,1,2023-11-03 12:45:26.080,2023,11
3565,Adfolic OD,47.0,Renovation Wards - S&D,Adfolic OD,47.0,Equipments - S&D,100000.0,,1,2023-11-03 12:29:56.830,2023,11
3564,Lowplat,21.0,Others - S&D,Lowplat,21.0,Screening - S&D,300000.0,,1,2023-11-03 11:25:01.207,2023,11
3563,Revolic,108.0,Folders - S&D,Revolic,108.0,Equipments - S&D,180000.0,,1,2023-11-03 11:24:45.493,2023,11
3562,Revolic,108.0,Others - S&D,Revolic,108.0,Equipments - S&D,100000.0,,1,2023-11-03 11:22:31.840,2023,11
3561,Lowplat,21.0,Others - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,200000.0,,1,2023-11-03 11:15:37.927,2023,11
3560,Lowplat,21.0,Others - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,125000.0,,1,2023-11-03 11:02:21.890,2023,11
3559,Lowplat,21.0,Others - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,125000.0,,1,2023-11-03 11:00:33.387,2023,11
3558,Lowplat,21.0,Equipments - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,150000.0,,1,2023-11-03 10:58:53.810,2023,11
3557,Lowplat,21.0,Others - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,100000.0,,1,2023-11-03 10:55:10.913,2023,11
3556,Lowplat,21.0,Others - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,125000.0,,1,2023-11-03 10:53:32.717,2023,11
3555,SPARLIV,128.0,Screening - S&D,SPARLIV,128.0,Folders - S&D,100.0,,1,2023-11-03 10:51:15.447,2023,11
3554,SPARLIV,128.0,Screening - S&D,SPARLIV,128.0,Folders - S&D,84753.0,,1,2023-11-03 10:50:44.737,2023,11
3553,Busonide,181.0,Seminars / Symposium / Video Shows - S&D,Busonide,181.0,Prescription Pads - S&D,140000.0,,1,2023-11-03 09:55:16.170,2023,11
3552,Xcept C,159.0,Seminars / Symposium / Video Shows - S&D,Xcept C,159.0,Others - S&D,2000.0,,1,2023-11-02 18:05:09.493,2023,11
3551,Xcept C,159.0,Seminars / Symposium / Video Shows - S&D,Xcept C,159.0,Others - S&D,50000.0,,1,2023-11-02 17:51:32.840,2023,11
3550,Lowplat,21.0,Others - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,150000.0,,1,2023-11-02 16:14:44.440,2023,11
3549,Avsar,4.0,Equipments - S&D,Avsar,4.0,Prescription Pads - S&D,50000.0,,1,2023-11-02 14:58:53.407,2023,11
3548,Avsar,4.0,Equipments - S&D,Avsar,4.0,Prescription Pads - S&D,100000.0,,1,2023-11-02 14:58:28.540,2023,11
3547,Lowplat,21.0,Others - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,600000.0,,1,2023-11-02 14:56:28.163,2023,11
3546,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,Lowplat,21.0,Equipments - S&D,450000.0,Please Proceed,1,2023-11-02 09:40:53.220,2023,11
3545,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,Lowplat,21.0,Prescription Pads - S&D,60000.0,Please Proceed,1,2023-11-02 09:33:21.317,2023,11
3544,Inosita Plus,142.0,CSR,Inosita Plus,142.0,Screening - S&D,150000.0,,1,2023-11-02 00:56:23.290,2023,11
3543,Inosita Plus,142.0,Renovation Wards - S&D,Inosita Plus,142.0,Prescription Pads - S&D,200000.0,,1,2023-11-02 00:56:03.833,2023,11
3542,Inosita Plus,142.0,Renovation Wards - S&D,Inosita Plus,142.0,Social / Cultural / Educational Program  - S&D,200000.0,,1,2023-11-02 00:55:43.157,2023,11
